Date,Open,High,Low,Close,Volume
2022-07-21,3955.4699707031,3999.2900390625,3927.6398925781,3998.9499511719,4132790000.0
2022-07-22,3998.4299316406,4012.4399414062,3938.8601074219,3961.6298828125,3979240000.0
2022-07-25,3965.7199707031,3975.3000488281,3943.4599609375,3966.8400878906,3568340000.0
2022-07-26,3953.2199707031,3953.2199707031,3910.7399902344,3921.0500488281,3778950000.0
2022-07-27,3951.4299316406,4039.5600585938,3951.4299316406,4023.6101074219,4112180000.0
2022-07-28,4026.1298828125,4078.9499511719,3992.9699707031,4072.4299316406,4413000000.0
2022-07-29,4087.330078125,4140.1499023438,4079.2199707031,4130.2900390625,4616360000.0
2022-08-01,4112.3798828125,4144.9501953125,4096.0200195312,4118.6298828125,4202810000.0
2022-08-02,4104.2099609375,4140.4702148438,4079.8100585938,4091.1899414062,4727710000.0
2022-08-03,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4351760000.0
2022-08-04,4154.8500976562,4161.2900390625,4135.419921875,4151.9399414062,4283320000.0
2022-08-05,4115.8701171875,4151.580078125,4107.3100585938,4145.1899414062,4085940000.0
2022-08-08,4155.9301757812,4186.6201171875,4128.9702148438,4140.0600585938,4221090000.0
2022-08-09,4133.1098632812,4137.2998046875,4112.08984375,4122.4702148438,3913090000.0
2022-08-10,4181.0200195312,4211.0297851562,4177.259765625,4210.240234375,4546010000.0
2022-08-11,4227.3999023438,4257.91015625,4201.41015625,4207.2700195312,4630200000.0
2022-08-12,4225.0200195312,4280.4702148438,4219.7797851562,4280.1499023438,3788010000.0
2022-08-15,4269.3701171875,4301.7900390625,4256.8999023438,4297.1401367188,3696830000.0
2022-08-16,4290.4599609375,4325.2797851562,4277.7700195312,4305.2001953125,4329820000.0
2022-08-17,4280.3999023438,4302.1801757812,4253.080078125,4274.0400390625,3885030000.0
2022-08-18,4273.1298828125,4292.5297851562,4261.9799804688,4283.740234375,3340330000.0
2022-08-19,4266.3100585938,4266.3100585938,4218.7001953125,4228.4799804688,3761340000.0
2022-08-22,4195.080078125,4195.080078125,4129.8598632812,4137.990234375,3907430000.0
2022-08-23,4133.08984375,4159.7700195312,4124.0297851562,4128.7299804688,3823520000.0
2022-08-24,4126.5498046875,4156.5600585938,4119.9702148438,4140.7700195312,3583630000.0
2022-08-25,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,3566870000.0
2022-08-26,4198.740234375,4203.0400390625,4057.6599121094,4057.6599121094,3832750000.0
2022-08-29,4034.580078125,4062.9899902344,4017.419921875,4030.6101074219,3396510000.0
2022-08-30,4041.25,4044.9799804688,3965.2099609375,3986.1599121094,3835860000.0
2022-08-31,4000.669921875,4015.3701171875,3954.5300292969,3955.0,4542490000.0
2022-09-01,3936.7299804688,3970.2299804688,3903.6499023438,3966.8500976562,4152250000.0
2022-09-02,3994.6599121094,4018.4299316406,3906.2099609375,3924.2600097656,3665850000.0
2022-09-06,3930.8898925781,3942.5500488281,3886.75,3908.1899414062,4127340000.0
2022-09-07,3909.4299316406,3987.8898925781,3906.0300292969,3979.8701171875,3890320000.0
2022-09-08,3959.9399414062,4010.5,3944.8100585938,4006.1799316406,3966850000.0
2022-09-09,4022.9399414062,4076.8100585938,4022.9399414062,4067.3601074219,3901940000.0
2022-09-12,4083.669921875,4119.2797851562,4083.669921875,4110.41015625,3814200000.0
2022-09-13,4037.1201171875,4037.1201171875,3921.2800292969,3932.6899414062,4224550000.0
2022-09-14,3940.7299804688,3961.9399414062,3912.1799316406,3946.0100097656,4293240000.0
2022-09-15,3932.4099121094,3959.1398925781,3888.2800292969,3901.3500976562,4441830000.0
2022-09-16,3880.9499511719,3880.9499511719,3837.080078125,3873.330078125,7954650000.0
2022-09-19,3849.9099121094,3900.4499511719,3838.5,3899.8898925781,3766850000.0
2022-09-20,3875.2299804688,3876.0100097656,3827.5400390625,3855.9299316406,4058050000.0
2022-09-21,3871.3999023438,3907.0700683594,3789.4899902344,3789.9299316406,4078330000.0
2022-09-22,3782.3601074219,3790.8999023438,3749.4499511719,3757.9899902344,4284600000.0
2022-09-23,3727.1398925781,3727.1398925781,3647.4699707031,3693.2299804688,5144270000.0
2022-09-26,3682.7199707031,3715.669921875,3644.7600097656,3655.0400390625,4886140000.0
2022-09-27,3686.4399414062,3717.5300292969,3623.2900390625,3647.2900390625,4577740000.0
2022-09-28,3651.9399414062,3736.7399902344,3640.6101074219,3719.0400390625,4684850000.0
2022-09-29,3687.0100097656,3687.0100097656,3610.3999023438,3640.4699707031,4681810000.0
2022-09-30,3633.4799804688,3671.4399414062,3584.1298828125,3585.6201171875,5645360000.0
2022-10-03,3609.7800292969,3698.3500976562,3604.9299316406,3678.4299316406,4806680000.0
2022-10-04,3726.4599609375,3791.919921875,3726.4599609375,3790.9299316406,5146580000.0
2022-10-05,3753.25,3806.9099121094,3722.6599121094,3783.2800292969,4293180000.0
2022-10-06,3771.9699707031,3797.9299316406,3739.2199707031,3744.5200195312,4252100000.0
2022-10-07,3706.7399902344,3706.7399902344,3620.7299804688,3639.6599121094,4449660000.0
2022-10-10,3647.5100097656,3652.169921875,3588.1000976562,3612.3898925781,3834320000.0
2022-10-11,3595.8601074219,3640.6599121094,3568.4499511719,3588.8400878906,4759030000.0
2022-10-12,3590.830078125,3608.3400878906,3573.8601074219,3577.0300292969,4006830000.0
2022-10-13,3520.3701171875,3685.4099121094,3491.580078125,3669.9099121094,5021680000.0
2022-10-14,3690.4099121094,3712.0,3579.6799316406,3583.0700683594,4243030000.0
2022-10-17,3638.6499023438,3689.7299804688,3638.6499023438,3677.9499511719,4352780000.0
2022-10-18,3746.2600097656,3762.7900390625,3686.5300292969,3719.9799804688,4483740000.0
2022-10-19,3703.1101074219,3728.580078125,3666.5100097656,3695.1599121094,4223800000.0
2022-10-20,3689.0500488281,3736.0,3656.4399414062,3665.7800292969,4496620000.0
2022-10-21,3657.1000976562,3757.8898925781,3647.419921875,3752.75,5078020000.0
2022-10-24,3762.0100097656,3810.7399902344,3741.6499023438,3797.3400878906,4747930000.0
2022-10-25,3799.4399414062,3862.8500976562,3799.4399414062,3859.1101074219,4843120000.0
2022-10-26,3825.9699707031,3886.1499023438,3824.0700683594,3830.6000976562,4817310000.0
2022-10-27,3834.6899414062,3859.9499511719,3803.7900390625,3807.3000488281,4687320000.0
2022-10-28,3808.2600097656,3905.419921875,3808.2600097656,3901.0600585938,4459410000.0
2022-10-31,3881.8500976562,3893.7299804688,3863.1799316406,3871.9799804688,4820620000.0
2022-11-01,3901.7900390625,3911.7900390625,3843.8000488281,3856.1000976562,4481210000.0
2022-11-02,3852.8999023438,3894.4399414062,3758.6799316406,3759.6899414062,4899000000.0
2022-11-03,3733.25,3750.5900878906,3698.1499023438,3719.8898925781,4625290000.0
2022-11-04,3766.9799804688,3796.3400878906,3708.8400878906,3770.5500488281,5400180000.0
2022-11-07,3780.7099609375,3813.9499511719,3764.6999511719,3806.8000488281,4341620000.0
2022-11-08,3817.0200195312,3859.3999023438,3786.2800292969,3828.1101074219,4607640000.0
2022-11-09,3810.9399414062,3818.1999511719,3744.2199707031,3748.5700683594,4645010000.0
2022-11-10,3859.8898925781,3958.330078125,3859.8898925781,3956.3701171875,5781260000.0
2022-11-11,3963.7199707031,4001.4799804688,3944.8200683594,3992.9299316406,5593310000.0
2022-11-14,3977.9699707031,4008.9699707031,3956.3999023438,3957.25,4561930000.0
2022-11-15,4006.4099121094,4028.8400878906,3953.169921875,3991.7299804688,5015310000.0
2022-11-16,3976.8200683594,3983.0900878906,3954.3400878906,3958.7900390625,4165320000.0
2022-11-17,3919.2600097656,3954.330078125,3906.5400390625,3946.5600585938,4051780000.0
2022-11-18,3966.3898925781,3979.8898925781,3935.9799804688,3965.3400878906,4037360000.0
2022-11-21,3956.2299804688,3962.0,3933.3400878906,3949.9399414062,3850690000.0
2022-11-22,3965.5100097656,4005.8798828125,3956.8798828125,4003.580078125,3887990000.0
2022-11-23,4000.3000488281,4033.7800292969,3998.6599121094,4027.2600097656,3279720000.0
2022-11-25,4023.3400878906,4034.0200195312,4020.7600097656,4026.1201171875,1706460000.0
2022-11-28,4005.3601074219,4012.2700195312,3955.7700195312,3963.9399414062,3615430000.0
2022-11-29,3964.1899414062,3976.7700195312,3937.6499023438,3957.6298828125,3546040000.0
2022-11-30,3957.1799316406,4080.1101074219,3938.580078125,4080.1101074219,6579360000.0
2022-12-01,4087.1398925781,4100.509765625,4050.8701171875,4076.5700683594,4527130000.0
2022-12-02,4040.169921875,4080.4799804688,4026.6298828125,4071.6999511719,4012620000.0
2022-12-05,4052.0200195312,4052.4499511719,3984.4899902344,3998.8400878906,4280820000.0
2022-12-06,3996.6298828125,4001.5100097656,3918.3898925781,3941.2600097656,4368380000.0
2022-12-07,3933.2800292969,3957.5700683594,3922.6799316406,3933.919921875,4118050000.0
2022-12-08,3947.7900390625,3974.1899414062,3935.830078125,3963.5100097656,4006900000.0
2022-12-09,3954.169921875,3977.0200195312,3933.0400390625,3934.3798828125,3888260000.0
2022-12-12,3939.2900390625,3990.7099609375,3935.3000488281,3990.5600585938,3904130000.0
2022-12-13,4069.3798828125,4100.9599609375,3993.0300292969,4019.6499023438,5079360000.0
2022-12-14,4015.5400390625,4053.7600097656,3965.6499023438,3995.3200683594,4472340000.0
2022-12-15,3958.3701171875,3958.3701171875,3879.4499511719,3895.75,4493900000.0
2022-12-16,3890.9099121094,3890.9099121094,3827.9099121094,3852.3601074219,7493660000.0
2022-12-19,3853.7900390625,3854.8601074219,3800.0400390625,3817.6599121094,3969610000.0
2022-12-20,3810.4699707031,3838.2399902344,3795.6201171875,3821.6201171875,3985370000.0
2022-12-21,3839.4899902344,3889.8200683594,3839.4899902344,3878.4399414062,3775200000.0
2022-12-22,3853.2600097656,3853.2600097656,3764.4899902344,3822.3898925781,3956950000.0
2022-12-23,3815.1101074219,3845.8000488281,3797.0100097656,3844.8200683594,2819280000.0
2022-12-27,3843.3400878906,3846.6499023438,3813.2199707031,3829.25,3030300000.0
2022-12-28,3829.5600585938,3848.3200683594,3780.7800292969,3783.2199707031,3083520000.0
2022-12-29,3805.4499511719,3858.1899414062,3805.4499511719,3849.2800292969,3003680000.0
2022-12-30,3829.0600585938,3839.8500976562,3800.3400878906,3839.5,2979870000.0
2023-01-03,3853.2900390625,3878.4599609375,3794.330078125,3824.1398925781,3959140000.0
2023-01-04,3840.3601074219,3873.1599121094,3815.7700195312,3852.9699707031,4414080000.0
2023-01-05,3839.7399902344,3839.7399902344,3802.419921875,3808.1000976562,3893450000.0
2023-01-06,3823.3701171875,3906.1899414062,3809.5600585938,3895.080078125,3923560000.0
2023-01-09,3910.8200683594,3950.5700683594,3890.419921875,3892.0900878906,4311770000.0
2023-01-10,3888.5700683594,3919.830078125,3877.2900390625,3919.25,3851030000.0
2023-01-11,3932.3500976562,3970.0700683594,3928.5400390625,3969.6101074219,4303360000.0
2023-01-12,3977.5700683594,3997.7600097656,3937.5600585938,3983.169921875,4440260000.0
2023-01-13,3960.6000976562,4003.9499511719,3947.669921875,3999.0900878906,3939700000.0
2023-01-17,3999.2800292969,4015.3898925781,3984.5700683594,3990.9699707031,4235560000.0
2023-01-18,4002.25,4014.1599121094,3926.5900878906,3928.8601074219,4298710000.0
2023-01-19,3911.8400878906,3922.9399414062,3885.5400390625,3898.8500976562,3991500000.0
2023-01-20,3909.0400390625,3972.9599609375,3897.8601074219,3972.6101074219,4013360000.0
2023-01-23,3978.1398925781,4039.3100585938,3971.6398925781,4019.8100585938,3945210000.0
2023-01-24,4001.7399902344,4023.919921875,3989.7900390625,4016.9499511719,3320430000.0
2023-01-25,3982.7099609375,4019.5500488281,3949.0600585938,4016.2199707031,3724020000.0
2023-01-26,4036.080078125,4061.5700683594,4013.2900390625,4060.4299316406,3809590000.0
2023-01-27,4053.7199707031,4094.2099609375,4048.6999511719,4070.5600585938,3907760000.0
2023-01-30,4049.2700195312,4063.8500976562,4015.5500488281,4017.7700195312,3802000000.0
2023-01-31,4020.8500976562,4077.1599121094,4020.4399414062,4076.6000976562,4679320000.0
2023-02-01,4070.0700683594,4148.9501953125,4037.1999511719,4119.2099609375,4856930000.0
2023-02-02,4158.6801757812,4195.4399414062,4141.8798828125,4179.759765625,5624360000.0
2023-02-03,4136.6899414062,4182.3598632812,4123.3598632812,4136.4799804688,4694510000.0
2023-02-06,4119.5698242188,4124.6298828125,4093.3798828125,4111.080078125,4114240000.0
2023-02-07,4105.3500976562,4176.5400390625,4088.3898925781,4164.0,4355860000.0
2023-02-08,4153.4702148438,4156.8500976562,4111.669921875,4117.8598632812,4029820000.0
2023-02-09,4144.25,4156.2299804688,4069.669921875,4081.5,4270200000.0
2023-02-10,4068.919921875,4094.3601074219,4060.7900390625,4090.4599609375,3891520000.0
2023-02-13,4096.6201171875,4138.8999023438,4092.669921875,4137.2900390625,3448620000.0
2023-02-14,4126.7001953125,4159.7700195312,4095.0100097656,4136.1298828125,3929200000.0
2023-02-15,4119.5,4148.1098632812,4103.9799804688,4147.6000976562,4075980000.0
2023-02-16,4114.75,4136.5400390625,4089.4899902344,4090.4099121094,4143660000.0
2023-02-17,4077.3898925781,4081.5100097656,4047.9499511719,4079.0900878906,4045480000.0
2023-02-21,4052.3500976562,4052.3500976562,3995.1899414062,3997.3400878906,4121590000.0
2023-02-22,4001.830078125,4017.3701171875,3976.8999023438,3991.0500488281,4079320000.0
2023-02-23,4018.6000976562,4028.3000488281,3969.1899414062,4012.3200683594,3952940000.0
2023-02-24,3973.2399902344,3978.25,3943.080078125,3970.0400390625,3877700000.0
2023-02-27,3992.3601074219,4018.0500488281,3973.5500488281,3982.2399902344,3836950000.0
2023-02-28,3977.1899414062,3997.5,3968.9799804688,3970.1499023438,5043400000.0
2023-03-01,3963.3400878906,3971.7299804688,3939.0500488281,3951.3898925781,4249480000.0
2023-03-02,3938.6799316406,3990.8400878906,3928.1599121094,3981.3500976562,4244900000.0
2023-03-03,3998.0200195312,4048.2900390625,3995.169921875,4045.6398925781,4084730000.0
2023-03-06,4055.1499023438,4078.4899902344,4044.6101074219,4048.419921875,4000870000.0
2023-03-07,4048.2600097656,4050.0,3980.3100585938,3986.3701171875,3922500000.0
2023-03-08,3987.5500488281,4000.4099121094,3969.7600097656,3992.0100097656,3535570000.0
2023-03-09,3998.6599121094,4017.8100585938,3908.6999511719,3918.3200683594,4445260000.0
2023-03-10,3912.7700195312,3934.0500488281,3846.3200683594,3861.5900878906,5518190000.0
2023-03-13,3835.1201171875,3905.0500488281,3808.8601074219,3855.7600097656,6558020000.0
2023-03-14,3894.0100097656,3937.2900390625,3873.6298828125,3919.2900390625,5665870000.0
2023-03-15,3876.7399902344,3894.2600097656,3838.2399902344,3891.9299316406,6594010000.0
2023-03-16,3878.9299316406,3964.4599609375,3864.1101074219,3960.2800292969,5695790000.0
2023-03-17,3958.6899414062,3958.9099121094,3901.2700195312,3916.6398925781,9354280000.0
2023-03-20,3917.4699707031,3956.6201171875,3916.8898925781,3951.5700683594,5347140000.0
2023-03-21,3975.8898925781,4009.080078125,3971.1899414062,4002.8701171875,4920240000.0
2023-03-22,4002.0400390625,4039.4899902344,3936.169921875,3936.9699707031,4533010000.0
2023-03-23,3959.2099609375,4007.6599121094,3919.0500488281,3948.7199707031,4991600000.0
2023-03-24,3939.2099609375,3972.7399902344,3909.1599121094,3970.9899902344,4583970000.0
2023-03-27,3982.9299316406,4003.830078125,3970.4899902344,3977.5300292969,4233540000.0
2023-03-28,3974.1298828125,3979.1999511719,3951.5300292969,3971.2700195312,4014600000.0
2023-03-29,3999.5300292969,4030.5900878906,3999.5300292969,4027.8100585938,4145250000.0
2023-03-30,4046.7399902344,4057.8500976562,4032.1000976562,4050.830078125,3930860000.0
2023-03-31,4056.1799316406,4110.75,4056.1799316406,4109.3100585938,4525120000.0
2023-04-03,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4234700000.0
2023-04-04,4128.0297851562,4133.1298828125,4086.8701171875,4100.6000976562,4227800000.0
2023-04-05,4094.5,4099.6899414062,4072.5600585938,4090.3798828125,3968020000.0
2023-04-06,4081.1499023438,4107.3198242188,4069.8400878906,4105.0200195312,3486690000.0
2023-04-10,4085.1999511719,4109.5,4072.5500488281,4109.1098632812,3423650000.0
2023-04-11,4110.2900390625,4124.259765625,4102.6098632812,4108.9399414062,3665830000.0
2023-04-12,4121.7202148438,4134.3701171875,4086.9399414062,4091.9499511719,3633120000.0
2023-04-13,4100.0400390625,4150.259765625,4099.3999023438,4146.2202148438,3596590000.0
2023-04-14,4140.1098632812,4163.1899414062,4113.2001953125,4137.6401367188,3575690000.0
2023-04-17,4137.169921875,4151.7202148438,4123.1801757812,4151.3198242188,3611180000.0
2023-04-18,4164.259765625,4169.4799804688,4140.3598632812,4154.8701171875,3536640000.0
2023-04-19,4139.330078125,4162.5698242188,4134.490234375,4154.5200195312,3572560000.0
2023-04-20,4130.4799804688,4148.5698242188,4114.5698242188,4129.7900390625,3772080000.0
2023-04-21,4132.1401367188,4138.0200195312,4113.8598632812,4133.5200195312,3611750000.0
2023-04-24,4132.0698242188,4142.41015625,4117.7700195312,4137.0400390625,3290940000.0
2023-04-25,4126.4301757812,4126.4301757812,4071.3798828125,4071.6298828125,3978640000.0
2023-04-26,4087.7800292969,4089.669921875,4049.3500976562,4055.9899902344,3837030000.0
2023-04-27,4075.2900390625,4138.240234375,4075.2900390625,4135.3500976562,3750550000.0
2023-04-28,4129.6298828125,4170.0600585938,4127.1801757812,4169.4799804688,4087800000.0
2023-05-01,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,3321370000.0
2023-05-02,4164.1000976562,4164.1000976562,4089.7199707031,4119.580078125,4486130000.0
2023-05-03,4122.25,4148.2998046875,4088.8601074219,4090.75,4246510000.0
2023-05-04,4082.5500488281,4082.6101074219,4048.2800292969,4061.2199707031,4920090000.0
2023-05-05,4084.7299804688,4147.0200195312,4084.7299804688,4136.25,4186270000.0
2023-05-08,4136.9799804688,4142.2998046875,4123.8100585938,4138.1201171875,3641640000.0
2023-05-09,4124.25,4130.3500976562,4116.6499023438,4119.169921875,3810140000.0
2023-05-10,4143.740234375,4154.2797851562,4098.919921875,4137.6401367188,4057160000.0
2023-05-11,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,3752900000.0
2023-05-12,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,3533740000.0
2023-05-15,4126.6499023438,4141.25,4110.2700195312,4136.2797851562,3562170000.0
2023-05-16,4127.9501953125,4135.5400390625,4109.8598632812,4109.8999023438,3654200000.0
2023-05-17,4122.8500976562,4164.669921875,4113.6201171875,4158.7700195312,4039080000.0
2023-05-18,4157.6801757812,4202.2001953125,4153.5,4198.0498046875,3980500000.0
2023-05-19,4204.1499023438,4212.91015625,4180.2001953125,4191.9799804688,4041900000.0
2023-05-22,4190.7797851562,4209.2202148438,4179.6801757812,4192.6298828125,3728520000.0
2023-05-23,4176.7998046875,4185.6801757812,4142.5400390625,4145.580078125,4155320000.0
2023-05-24,4132.9599609375,4132.9599609375,4103.9799804688,4115.240234375,3739160000.0
